Caf,h,Qf,Ca,T,Tf,Tc,Qc,Tcf,Q
1,5.99994975,100,0.04409353602,399.1848401,320,341.9039931,15.63455841,300,100
1,5.99994975,100,0.03781205773,402.2045552,320,346.3556266,13.30807011,300,100
1,5.99994975,100,0.03142802848,405.7173715,320,350.6364346,12.53713435,300,100
1,5.99994975,100,0.03014250776,406.403435,320,350.2407542,14.03054591,300,100
1,5.99994975,100,0.03511321545,403.3427636,320,345.4694739,16.41526909,300,100
1,5.99994975,100,0.04265605405,399.6336991,320,341.3069886,17.4988004,300,100
1,5.99994975,100,0.04510872686,398.7191352,320,341.1145643,16.28494614,300,100
1,5.99994975,100,0.03999373668,401.1295287,320,344.8831652,13.88971833,300,100
1,5.99994975,100,0.03290181599,404.8638989,320,349.7359705,12.51527837,300,100
1,5.99994975,100,0.02984972936,406.631393,320,350.9435672,13.42528001,300,100
1,5.99994975,100,0.03318974724,404.4565305,320,346.991182,15.78307196,300,100
1,5.99994975,100,0.04069858666,400.507379,320,342.1591494,17.42091115,300,100
1,5.99994975,100,0.045280325,398.6011729,320,340.7129685,16.8329758,300,100
1,5.99994975,100,0.04194132512,400.1966281,320,343.526861,14.55981095,300,100
1,5.99994975,100,0.0346689209,403.8624961,320,348.5255712,12.69135388,300,100
1,5.99994975,100,0.03010227866,406.5100347,320,351.1863706,12.94545541,300,100
1,5.99994975,100,0.03161627554,405.4226834,320,348.4478975,15.08849576,300,100
1,5.99994975,100,0.0384938335,401.5643115,320,343.3068395,17.15017351,300,100
1,5.99994975,100,0.04473271989,398.7859413,320,340.6691434,17.23499166,300,100
1,5.99994975,100,0.04357986709,399.4358129,320,342.3642754,15.26496878,300,100
1,5.99994975,100,0.03673726725,402.7658044,320,347.1233139,13.05133483,300,100
1,5.99994975,100,0.03083763727,406.0680948,320,350.9464085,12.62929465,300,100
1,5.99994975,100,0.03052844339,406.1404682,320,349.7014968,14.38687004,300,100
1,5.99994975,100,0.03625162604,402.7209295,320,344.6801253,16.70815429,300,100
1,5.99994975,100,0.04352783682,399.2655047,320,340.9908338,17.45896936,300,100
1,5.99994975,100,0.04475455283,398.8947037,320,341.4663878,15.94901935,300,100
1,5.99994975,100,0.03884926038,401.6855302,320,345.6513432,13.56654532,300,100
1,5.99994975,100,0.03206007968,405.3438378,320,350.2579295,12.50198291,300,100
1,5.99994975,100,0.02994207936,406.5521467,320,350.623516,13.7340859,300,100
1,5.99994975,100,0.034171896,403.8776714,320,346.1819762,16.13006447,300,100
1,5.99994975,100,0.04178058172,400.0165319,320,341.66608,17.48706698,300,100
1,5.99994975,100,0.04526149401,398.6310826,320,340.8824539,16.55747158,300,100
1,5.99994975,100,0.04093443388,400.6747363,320,344.2283299,14.19594399,300,100
1,5.99994975,100,0.03368177865,404.4124438,320,349.2003832,12.57366179,300,100
1,5.99994975,100,0.02989441613,406.6192077,320,351.1172864,13.18214375,300,100
1,5.99994975,100,0.03240800855,404.9322983,320,347.6907036,15.46195436,300,100
1,5.99994975,100,0.03968386387,400.9844522,320,342.6639808,17.31704626,300,100
1,5.99994975,100,0.04511459305,398.6496065,320,340.646847,17.04185652,300,100
1,5.99994975,100,0.04277484126,399.8115383,320,342.9531614,14.8893933,300,100
1,5.99994975,100,0.03563114349,403.349684,320,347.8849604,12.83862138,300,100
1,5.99994975,100,0.03037594962,406.3434372,320,351.1329849,12.77501099,300,100
1,5.99994975,100,0.0310574896,405.7910583,320,349.0693518,14.75704524,300,100
1,5.99994975,100,0.03743414865,402.1000142,320,343.9277321,16.96245097,300,100
1,5.99994975,100,0.04424400948,398.9751125,320,340.7746147,17.36358834,300,100
1,5.99994975,100,0.04420841827,399.1493421,320,341.9071576,15.59165348,300,100
1,5.99994975,100,0.03772773944,402.2533712,320,346.4345778,13.27575515,300,100
1,5.99994975,100,0.03135340529,405.7598715,320,350.6755956,12.54511958,300,100
1,5.99994975,100,0.03018051202,406.3765218,320,350.1816929,14.07148975,300,100
1,5.99994975,100,0.03524544754,403.2695468,320,345.3750027,16.45152796,300,100
1,5.99994975,100,0.04276601693,399.586527,320,341.2646252,17.49703806,300,100
1,5.99994975,100,0.04507582541,398.7359298,320,341.1511145,16.24678288,300,100
1,5.99994975,100,0.03986559561,401.192199,320,344.9724572,13.85024127,300,100
1,5.99994975,100,0.03278302453,404.9264541,320,349.8020678,12.51078253,300,100
1,5.99994975,100,0.02985009411,406.627811,320,350.9125313,13.45989885,300,100
1,5.99994975,100,0.03329038298,404.3927638,320,346.8963039,15.82497706,300,100
1,5.99994975,100,0.04082796447,400.4473726,320,342.096483,17.43157517,300,100
1,5.99994975,100,0.0452235322,398.6133211,320,340.7283337,16.80259428,300,100
1,5.99994975,100,0.04182970911,400.2502203,320,343.6065964,14.51631652,300,100
1,5.99994975,100,0.03455608756,403.9268615,320,348.6083243,12.67473512,300,100
1,5.99994975,100,0.03007714082,406.5261885,320,351.1854738,12.97099153,300,100
1,5.99994975,100,0.0317067265,405.3674023,320,348.3614508,15.13270897,300,100
1,5.99994975,100,0.03863480245,401.494397,320,343.2276125,17.17241439,300,100
1,5.99994975,100,0.04479120765,398.7648349,320,340.6610842,17.21481204,300,100
1,5.99994975,100,0.04349618866,399.47577,320,342.4299516,15.22092172,300,100
1,5.99994975,100,0.03660386959,402.8350328,320,347.2142563,13.02391698,300,100
1,5.99994975,100,0.03077683137,406.1046321,320,350.9751594,12.64371386,300,100
1,5.99994975,100,0.03057210954,406.1063785,320,349.6314831,14.42986935,300,100
1,5.99994975,100,0.03639135094,402.6469309,320,344.589433,16.74020033,300,100
1,5.99994975,100,0.04362101044,399.2265016,320,340.9605467,17.45059915,300,100
1,5.99994975,100,0.0446996226,398.9206413,320,341.5138297,15.90792841,300,100
1,5.99994975,100,0.03873073432,401.7481478,320,345.7434209,13.53051248,300,100
1,5.99994975,100,0.0319707472,405.396083,320,350.312798,12.5041366,300,100
1,5.99994975,100,0.02996066669,406.5368776,320,350.5775985,13.77244602,300,100
1,5.99994975,100,0.03429155094,403.8079071,320,346.0864678,16.16936291,300,100
1,5.99994975,100,0.04190232811,399.9625403,320,341.6139692,17.49117293,300,100
1,5.99994975,100,0.04525514777,398.6379696,320,340.9090658,16.52261005,300,100
1,5.99994975,100,0.04081181071,400.7336049,320,344.3139802,14.15416651,300,100
1,5.99994975,100,0.03357051289,404.4751835,320,349.2753206,12.56337838,300,100
1,5.99994975,100,0.02988150258,406.625296,320,351.100179,13.21280893,300,100
