Caf,h,Qf,Ca,T,Tf,Tc,Qc,Tcf,Q
1,5.99994975,100,0.03694497881,402.5061589,320,345.6690281,15,300.4,100
1,5.99994975,100,0.03667968246,402.6382743,320,345.8326157,15,300.6,100
1,5.99994975,100,0.03646877686,402.7590723,320,346.0019231,15,300.8,100
1,5.99994975,100,0.03620959231,402.8930753,320,346.1708904,15,301,100
1,5.99994975,100,0.0359684209,403.0230209,320,346.3404531,15,301.2,100
1,5.99994975,100,0.03572781178,403.1531968,320,346.509956,15,301.4,100
1,5.99994975,100,0.03548503676,403.2842585,320,346.6792772,15,301.6,100
1,5.99994975,100,0.03524750955,403.4143396,320,346.8485861,15,301.8,100
1,5.99994975,100,0.03501257691,403.5440983,320,347.0178163,15,302,100
1,5.99994975,100,0.03476226733,403.6779715,320,347.1865639,15,302.2,100
1,5.99994975,100,0.03453674001,403.8060238,320,347.3557374,15,302.4,100
1,5.99994975,100,0.03430852799,403.9350419,320,347.5247198,15,302.6,100
1,5.99994975,100,0.03407939286,404.0645893,320,347.6935503,15,302.8,100
1,5.99994975,100,0.03385035921,404.1944031,320,347.8622576,15,303,100
1,5.99994975,100,0.03361955078,404.3249327,320,348.0308075,15,303.2,100
1,5.99994975,100,0.03340244126,404.4524108,320,348.1995122,15,303.4,100
1,5.99994975,100,0.0331703454,404.5838034,320,348.3678025,15,303.6,100
1,5.99994975,100,0.03295990802,404.7102238,320,348.536397,15,303.8,100
1,5.99994975,100,0.03274310588,404.8384576,320,348.7047515,15,304,100
1,5.99994975,100,0.03250306715,404.9725478,320,348.8725623,15,304.2,100
1,5.99994975,100,0.0323107141,405.0954252,320,349.0411447,15,304.4,100
1,5.99994975,100,0.03209907416,405.2232018,320,349.2092603,15,304.6,100
1,5.99994975,100,0.03188475773,405.3518714,320,349.3772211,15,304.8,100
1,5.99994975,100,0.03167919296,405.4787002,320,349.5452289,15,305,100
1,5.99994975,100,0.03146950842,405.6067584,320,349.7130614,15,305.2,100
1,5.99994975,100,0.03126517001,405.7337884,320,349.8808812,15,305.4,100
1,5.99994975,100,0.03106032803,405.861175,320,350.0485926,15,305.6,100
1,5.99994975,100,0.03085737853,405.9883502,320,350.2162351,15,305.8,100
1,5.99994975,100,0.03065350378,406.1159748,320,350.3837659,15,306,100
1,5.99994975,100,0.0304410247,406.2458545,320,350.5510677,15,306.2,100
1,5.99994975,100,0.03025752625,406.369124,320,350.7187285,15,306.4,100
1,5.99994975,100,0.03006448782,406.4948715,320,350.8861438,15,306.6,100
1,5.99994975,100,0.02984767857,406.6264215,320,351.0531095,15,306.8,100
1,5.99994975,100,0.02967584012,406.7476285,320,351.2206601,15,307,100
1,5.99994975,100,0.02947788552,406.8751819,320,351.3877293,15,307.2,100
1,5.99994975,100,0.02929649289,406.9990647,320,351.5549546,15,307.4,100
1,5.99994975,100,0.02909620843,407.1275775,320,351.7218182,15,307.6,100
1,5.99994975,100,0.02891926696,407.2508386,320,351.8889322,15,307.8,100
1,5.99994975,100,0.0287344358,407.3761517,320,352.0558456,15,308,100
1,5.99994975,100,0.02855069682,407.5014096,320,352.2226917,15,308.2,100
1,5.99994975,100,0.028367891,407.6266486,320,352.3894683,15,308.4,100
1,5.99994975,100,0.0281846424,407.752185,320,352.5561584,15,308.6,100
1,5.99994975,100,0.02800764907,407.8764647,320,352.7228507,15,308.8,100
1,5.99994975,100,0.02782744463,408.0016789,320,352.8894224,15,309,100
1,5.99994975,100,0.02765524856,408.1252313,320,353.0560183,15,309.2,100
1,5.99994975,100,0.02747646448,408.2504923,320,353.222453,15,309.4,100
1,5.99994975,100,0.02730641917,408.3739199,320,353.3889223,15,309.6,100
1,5.99994975,100,0.02713139702,408.498678,320,353.5552537,15,309.8,100
1,5.99994975,100,0.0269608028,408.6225948,320,353.7215663,15,310,100
1,5.99994975,100,0.02679212706,408.7462499,320,353.887828,15,310.2,100
1,5.99994975,100,0.02662359801,408.8700462,320,354.0540196,15,310.4,100
1,5.99994975,100,0.02645677746,408.9936236,320,354.22016,15,310.6,100
1,5.99994975,100,0.02629092352,409.1171508,320,354.3862413,15,310.8,100
1,5.99994975,100,0.02612628571,409.2405688,320,354.5522671,15,311,100
1,5.99994975,100,0.02596259439,409.3639374,320,354.7182351,15,311.2,100
1,5.99994975,100,0.02579902359,409.4874434,320,354.8841369,15,311.4,100
1,5.99994975,100,0.02563823271,409.6104778,320,355.0500029,15,311.6,100
1,5.99994975,100,0.02547805348,409.7335338,320,355.2158097,15,311.8,100
1,5.99994975,100,0.02531328475,409.8577934,320,355.3815024,15,312,100
1,5.99994975,100,0.02516359523,409.9787815,320,355.5472909,15,312.2,100
1,5.99994975,100,0.02500891585,410.1010602,320,355.7129628,15,312.4,100
1,5.99994975,100,0.02485215101,410.2239665,320,355.8785498,15,312.6,100
1,5.99994975,100,0.02470008158,410.3459598,320,356.0441232,15,312.8,100
1,5.99994975,100,0.02454414106,410.4689839,320,356.2095944,15,313,100
1,5.99994975,100,0.02438983942,410.5917851,320,356.3750217,15,313.2,100
1,5.99994975,100,0.02424272286,410.7131022,320,356.5404642,15,313.4,100
1,5.99994975,100,0.02409324228,410.835101,320,356.7058228,15,313.6,100
1,5.99994975,100,0.02394128073,410.957808,320,356.8710968,15,313.8,100
1,5.99994975,100,0.02377541526,411.0837967,320,357.0361788,15,314,100
1,5.99994975,100,0.0236550531,411.1996503,320,357.201644,15,314.2,100
1,5.99994975,100,0.02349523329,411.3245502,320,357.3666732,15,314.4,100
1,5.99994975,100,0.02336650737,411.4425767,320,357.5319411,15,314.6,100
1,5.99994975,100,0.02322320374,411.5640282,320,357.697015,15,314.8,100
1,5.99994975,100,0.02308264988,411.6849942,320,357.8620601,15,315,100
1,5.99994975,100,0.02293830137,411.8069493,320,358.0270156,15,315.2,100
1,5.99994975,100,0.0228000148,411.9276709,320,358.1919741,15,315.4,100
1,5.99994975,100,0.02266402844,412.0480108,320,358.3568981,15,315.6,100
1,5.99994975,100,0.02252090531,412.1700829,320,358.521706,15,315.8,100
1,5.99994975,100,0.02238334405,412.2910322,320,358.686513,15,316,100
